;filename;s_y;s_x;n_y;n_x;alias;img_mean;img_std;img_kurtosis;img_skewness;img_mode;img_std2;|img_mean|;|img_std|;|img_kurtosis|;|img_skewness|;|img_mode|;|img_std2|;class
48;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;0;0;4;4;img3_0-0;8953.642912;363.9204123653415;0.11684565530121915;0.09745246921709344;8935.09619140625;0.04064495490183131;0.6071617176662153;-0.3272220207708481;-0.6400490442988213;0.4565511810246173;0.07136744497780086;-0.3342776881965411;A
49;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;0;1;4;4;img3_0-1;8874.68962;332.9891107292484;0.13732824284606826;0.07781646193657826;8816.724609375;0.03752121200710211;0.2511568919698462;-0.382830145024952;-0.6363928420493338;0.4271308081998027;-0.47489662453934195;-0.38142475591273656;A
50;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;0;2;4;4;img3_0-2;8972.919734;332.7418251247793;3.163901825896012;0.13992339152690617;8960.029296875;0.037082893304390206;0.6940819901747999;-0.38327471372695326;-0.09614053660420026;0.5201848083052669;0.1864293494090842;-0.38804035849414703;A
51;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;0;3;4;4;img3_0-3;7873.245985;1817.5718639515687;-0.8559044097023492;-0.37748304705800134;9185.736328125;0.2308541950060219;-4.264408674604787;2.286144577666796;-0.8136877980972643;-0.2550384897749188;1.2280276730397337;2.5365757160865243;C
52;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;1;0;4;4;img3_1-0;9001.901488;369.94888368717363;0.11869091790407538;0.03733033498572995;8978.515625;0.04109674874584383;0.8247623458608574;-0.316384068127576;-0.6397196594852724;0.3664709738398574;0.2717405082083789;-0.3274587035120589;A
53;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;1;1;4;4;img3_1-1;8973.885276;347.67033420814585;0.08825109815152787;0.03168772789898125;8984.158203125;0.0387424536324266;0.6984356732538175;-0.3564363220613506;-0.6451532570329243;0.3580167294599005;0.2977800156326961;-0.3629923933440489;A
54;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;1;2;4;4;img3_1-2;8908.095647;590.0873958242553;17.47815864927308;-2.2169212897200286;8968.763671875;0.06624169959636439;0.4017865429708899;0.07937974032942219;2.4589964978538124;-3.0110447447246673;0.22673695660934262;0.05205738997638212;B
55;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;1;3;4;4;img3_1-3;8738.696331;922.2713979085214;10.730684505257937;-2.784044791014426;8865.283203125;0.10553878553221024;-0.3620444821580478;0.6765783154314999;1.2545524748665624;-3.860758467450362;-0.2508072394291396;0.6451735439315218;B
56;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;2;0;4;4;img3_2-0;8989.573086;373.0138242966829;0.2161644410473973;0.008190393420786908;9016.4853515625;0.0414940532468221;0.7691728891840608;-0.3108739347277529;-0.6223203482995281;0.3228109806097345;0.44696413025145226;-0.32146213374212723;A
57;..\data\Crystals_Apr_12\Tileset7\Tile_002-001-000_0-000.tif;2;1;4;4;img3_2-1;8923.581129;436.2138636839565;7.03119721286177;-0.23479494797480407;8928.671875;0.04888327425705152;0.4716114505913887;-0.19725325091498877;0.5941830888799461;-0.041250777603037234;0.04172035262908662;-0.2099356364983704;A
